ott_id,key,treeID,correctedID,genusKey,familyKey,speciesKey,scientificNameGBIF,scientifcNameGBIF_genera,Order,Suborder,Infraorder,Family,Genus,Scientific name,Range centroid of latitude,Body mass,Mean clutch size,Freshwater,Marine,Terrestrial,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Diet,Nocturnal,Forest,GenLength(modeled),Survival,Age at first breeding,Max longevity,chickPC1,hatchlingPC1,BMRnames,BMR.species.OTU,BMR.species.Metabolic.rate.Ryan,BMR.species.Body.Mass,BMR.species.bmr.sd,BMR.species.n.sd,BMR.species.se.sd,BMR.species.cov.sd,BMR.species.sd.bmr.est,BMR.species.sd.mass.est,BMR.species.se.bmr.est.1,BMR.species.se.mass.est.1,BMR.species.se.bmr.est.10,BMR.species.se.mass.est.10,BMR.species.se.bmr.est.20,BMR.species.se.mass.est.20,BMR.species.key
225753,Nestor meridionalis,Nestor_meridionalis_1,Nestor_meridionalis_1,9536524,9340,2479594,Nestor meridionalis,Nestor,PSITTACIFORMES,PSITTACIFORMES,PSITTACIFORMES,Strigopidae,Nestor,Nestor meridionalis,-41.88,428.01,4,0,0,y,0,1000,Not a Migrant,461000,Omnivore,0,1,6.919194422,NA,NA,20,-1.780120314,-0.81905042,Nestor meridionalis,Nestor meridionalis,2.144402,369.3,NA,1,NA,NA,0.976611339661411,68.2660386735051,0.976611339661411,68.2660386735051,0.308831622207839,21.5876169045416,0.218376934308005,15.2647503028587,Nestor meridionalis
332613,Nothoprocta ornata,Nothoprocta_ornata_1,Nothoprocta_ornata_1,2477571,9353,2477575,Nothoprocta ornata,Nothoprocta,STRUTHIONIFORMES,STRUTHIONIFORMES,STRUTHIONIFORMES,Tinamidae,Nothoprocta,Nothoprocta ornata,-18.41,619.27,6.5,0,0,y,2500,4800,Not a Migrant,1370000,PlantSeed,0,0,4.336345128,NA,NA,NA,2.332707179,3.017501096,Nothoprocta ornata,Nothoprocta ornata,2.7495125,502.5,NA,1,NA,NA,1.39269077342381,98.4236983422633,1.39269077342381,98.4236983422633,0.440407492032073,31.1243062498891,0.311415124101239,22.0082080090234,Nothoprocta ornata
684046,Numida meleagris,Numida_malagris_1,Numida_meleagris_1,2473340,5260,2473341,Numida meleagris,Numida,GALLIFORMES,GALLIFORMES,GALLIFORMES,Numididae,Numida,Numida meleagris,-4.41,1299,9,1,0,y,0,3000,Not a Migrant,23900000,PlantSeed,0,0,2.682275619,NA,1,7,1.294834166,3.017501096,Numida meleagris,Numida meleagris,4.02268,1520,NA,1,NA,NA,2.39782053821956,366.5652395634,2.39782053821956,366.5652395634,0.758257432110462,115.918106806561,0.536168972130406,81.9664793852258,Numida meleagris
178242,Nyctibius griseus,Nyctibius_griseus_1,Nyctibius_griseus_1,2496795,9324,2496811,Nyctibius griseus,Nyctibius,CAPRIMULGIFORMES,CAPRIMULGIFORMES,CAPRIMULGIFORMES,Nyctibiidae,Nyctibius,Nyctibius griseus,-9.17,172.04,1,0,0,y,0,1800,Full Migrant,17600000,Invertebrate,1,1,5.220992114,NA,NA,NA,-0.578863373,0.659994262,Nyctibius griseus,Nyctibius griseus,NA,172.04,NA,NA,NA,NA,NA,27.5489989315126,NA,27.5489989315126,NA,8.71175838811248,NA,6.16014343229312,Nyctibius griseus
656591,Oceanites oceanicus,Oceanites_oceanicus_1,Oceanites_oceanicus_1,2481963,5249,5229419,Oceanites oceanicus,Oceanites,PROCELLARIIFORMES,PROCELLARIIFORMES,PROCELLARIIFORMES,Oceanitidae,Oceanites,Oceanites oceanicus,-54.16,30.41,1,0,1,y,0,0,Full Migrant,22000000,Invertebrate,0,0,10.57594531,91,4.5,21,-0.682489127,-0.431494201,Oceanites oceanicus,Oceanites oceanicus,0.480166667,40,NA,1,NA,NA,0.115281160058447,4.86926557806877,0.115281160058447,4.86926557806877,0.0364551037091122,1.53979697589537,0.0257776510415721,1.08880088330616,Oceanites oceanicus
329457,Odontophorus gujanensis,Odontophorus_gujanensis_1,Odontophorus_gujanensis_1,2474171,9325,5228058,Odontophorus gujanensis,Odontophorus,GALLIFORMES,GALLIFORMES,GALLIFORMES,Odontophoridae,Odontophorus,Odontophorus gujanensis,-4.45,314.06,4,0,0,y,0,1800,Not a Migrant,9820000,Omnivore,0,1,4.672530393,NA,NA,NA,2.332707179,3.017501096,Odontophorus stellatus,Odontophorus stellatus,1.15,296.5,NA,1,NA,NA,0.40118113812175,52.5931478940563,0.40118113812175,52.5931478940563,0.126864615076333,16.6314136663306,0.0897068296130965,11.760185384181,Odontophorus gujanensis
928360,Opisthocomus hoazin,Opisthocomus_hoazin_1,Opisthocomus_hoazin_1,2496201,5261,2496202,Opisthocomus hoazin,Opisthocomus,OPISTHOCOMIFORMES,OPISTHOCOMIFORMES,OPISTHOCOMIFORMES,Opisthocomidae,Opisthocomus,Opisthocomus hoazin,-3.91,696,2,1,0,y,0,0,Not a Migrant,8620000,PlantSeed,0,1,6.232173582,NA,3,8,-0.921311393,-1.20660664,Opisthocomus hoazin,Opisthocomus hoazin,1.60264,598,NA,1,NA,NA,0.644383592038108,121.022603463462,0.644383592038108,121.022603463462,0.203771983768117,38.2707075307922,0.14408855153827,27.0614768158302,Opisthocomus hoazin
188788,Ortalis motmot,Ortalis_motmot_1,Ortalis_motmot_1,2482229,5237,5229436,Ortalis motmot,Ortalis,GALLIFORMES,GALLIFORMES,GALLIFORMES,Cracidae,Ortalis,Ortalis motmot,1.45,520,3,0,0,y,0,1700,Not a Migrant,2630000,FruiNect,0,1,4.227407822,NA,NA,NA,1.438408071,1.827260751,Ortalis motmot,Ortalis motmot,NA,520,NA,NA,NA,NA,NA,102.508790831171,NA,102.508790831171,NA,32.4161259216284,NA,22.9216624589805,Ortalis motmot
931726,Oxyruncus cristatus,Oxyruncus_cristatus_1,Oxyruncus_cristatus_1,2486437,5236,2486438,Oxyruncus cristatus,Oxyruncus,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Tityridae,Oxyruncus,Oxyruncus cristatus,-10.17,42,2,0,0,y,0,1200,Not a Migrant,12800000,FruiNect,0,1,3.432165622,NA,NA,NA,-1.900016091,-1.20660664,Oxyruncus cristatus,Oxyruncus cristatus,NA,42,NA,NA,NA,NA,NA,5.15982620895477,NA,5.15982620895477,NA,1.6316803150929,NA,1.15377221553079,Oxyruncus cristatus
88378,Oxyura jamaicensis,Oxyura_jamaicensis_1,Oxyura_jamaicensis_1,2498299,2986,2498305,Oxyura jamaicensis,Oxyura,ANSERIFORMES,ANSERIFORMES,ANSERIFORMES,Anatidae,Oxyura,Oxyura jamaicensis,42.99,608.15,8,1,0,y,0,2200,Full Migrant,21600000,Invertebrate,0,0,3.856815295,NA,1.5,13.6,2.332707179,3.017501096,Oxyura jamaicensis,Oxyura jamaicensis,2.407407407,587,NA,1,NA,NA,1.15202129013399,118.38264371727,1.15202129013399,118.38264371727,0.364301118982907,37.4358789578796,0.257599791626661,26.4711638707955,Oxyura jamaicensis
509837,Pandion haliaetus,Pandion_haliaetus_1,Pandion_haliaetus_1,2480725,4408414,2480726,Pandion haliaetus,Pandion,ACCIPITRIFORMES,ACCIPITRIFORMES,ACCIPITRIFORMES,Pandionidae,Pandion,Pandion haliaetus,49.43,1483.2,2.5,1,1,y,0,1000,Full Migrant,228000000,VertFishScav,0,0,9.901877185,79.900000000000006,3,32,-0.578863373,0.659994262,Pandion haliaetus,Pandion haliaetus,5.211111111,1400,NA,1,NA,NA,3.46996704965148,332.447715835151,3.46996704965148,332.447715835151,1.09729992826332,105.12919849595,0.775908220270509,74.3375691571931,Pandion haliaetus
463026,Passerella arborea,Spizella_arborea_1,Passerella_arborea_1,2491871,9608,10237062,Passerella arborea,Passerella,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Passerellidae,Passerella,Passerella arborea,61.72,17.829999999999998,5,1,0,y,0,0,Full Migrant,8220000,Omnivore,0,0,2.385897614,49.5,1,10.75,-1.657635814,-1.20660664,Spizella arborea,Spizella arborea,0.3948166665,19.1,0.0624846694665535,2,0.0441833335,0.00327144866317034,0.0871762547851518,2.02349976014819,0.0871762547851518,2.02349976014819,0.0275675523004232,0.63988680868727,0.0194932031723441,0.452468301614588,Passerella arborea
163953,Pedionomus torquatus,Pedionomus_torquatus_1,Pedionomus_torquatus_1,2482024,9328,5229423,Pedionomus torquatus,Pedionomus,CHARADRIIFORMES,SCOLOPACI,SCOLOPACI,Pedionomidae,Pedionomus,Pedionomus torquatus,-29.41,62.52,4,0,0,y,0,0,Not a Migrant,526000,Omnivore,0,0,3.023908919,NA,1,NA,2.332707179,3.017501096,Pedionomus torquatus,Pedionomus torquatus,NA,62.52,NA,NA,NA,NA,NA,8.27703997758128,NA,8.27703997758128,NA,2.61742986134259,NA,1.85080240423551,Pedionomus torquatus
904490,Pelagodroma marina,Pelagodroma_marina_1,Pelagodroma_marina_1,9374203,5249,2481991,Pelagodroma marina,Pelagodroma,PROCELLARIIFORMES,PROCELLARIIFORMES,PROCELLARIIFORMES,Oceanitidae,Pelagodroma,Pelagodroma marina,-15,47.2,1,0,1,y,0,0,Full Migrant,281000000,Invertebrate,0,0,5.268627792,NA,NA,19.835616439999999,-0.682489127,-0.431494201,Pelagodroma marina,Pelagodroma marina,NA,47.2,NA,NA,NA,NA,NA,5.92727340286107,NA,5.92727340286107,NA,1.87436842675778,NA,1.32537862500239,Pelagodroma marina
904486,Pelecanoides urinatrix,Pelecanoides_urinatrix_1,Pelecanoides_urinatrix_1,2481417,9330,2481418,Pelecanoides urinatrix,Pelecanoides,PROCELLARIIFORMES,PROCELLARIIFORMES,PROCELLARIIFORMES,Procellariidae,Pelecanoides,Pelecanoides urinatrix,-46.23,152.06,1,0,1,y,0,0,Full Migrant,83100000,Invertebrate,0,0,7.101515172,81,2.5,22,-0.578863373,0.659994262,Pelecanoides urinatrix,Pelecanoides urinatrix,1.50462963,137,NA,1,NA,NA,0.588861266998659,21.0188060305372,0.588861266998659,21.0188060305372,0.186214282956831,6.64673007537803,0.131673382232565,4.69994790901638,Pelecanoides urinatrix
329999,Pelecanus occidentalis,Pelecanus_occidentalis_1,Pelecanus_occidentalis_1,10650925,9329,5229158,Pelecanus occidentalis,Pelecanus,PELECANIFORMES,PELECANIFORMES,PELECANIFORMES,Pelecanidae,Pelecanus,Pelecanus occidentalis,17.22,3427.84,2.5,1,1,y,0,0,Full Migrant,18600000,VertFishScav,0,0,9.953688603,80.666666669999998,3,31.083333329999999,-0.911094211,-0.115118177,Pelecanus onocrotalus,Pelecanus onocrotalus,20.84606481,6200,NA,1,NA,NA,25.1194179151117,1947.35743059403,25.1194179151117,1947.35743059403,7.9434574109391,615.808489913038,5.61687260134157,435.442359129757,Pelecanus occidentalis
509057,Phaethon rubricauda,Phaethon_rubricauda_1,Phaethon_rubricauda_1,2481360,5267,2481361,Phaethon rubricauda,Phaethon,PHAETHONTIFORMES,PHAETHONTIFORMES,PHAETHONTIFORMES,Phaethontidae,Phaethon,Phaethon rubricauda,-19.440000000000001,671.87,1,0,1,y,0,250,Full Migrant,95100000,VertFishScav,0,0,11.4973242,90,3,32.700000000000003,-0.78611488,-0.431494201,Phaethon rubricauda,Phaethon rubricauda,3.326388889,593.2,NA,1,NA,NA,1.82793403968019,119.869488616215,1.82793403968019,119.869488616215,0.578043497794201,37.9060605986863,0.408738477111071,26.8036324973993,Phaethon rubricauda
174367,Phaethornis superciliosus,Phaethornis_superciliosus_1,Phaethornis_superciliosus_1,2476571,5289,2476573,Phaethornis superciliosus,Phaethornis,CAPRIMULGIFORMES,CAPRIMULGIFORMES,CAPRIMULGIFORMES,Trochilidae,Phaethornis,Phaethornis superciliosus,0.35,6.3,2,0,0,y,0,1400,Not a Migrant,3030000,FruiNect,0,1,2.189618159,NA,NA,NA,-2.152371229,-1.20660664,Phaethornis superciliosus,Phaethornis superciliosus,0.14,5.2,NA,1,NA,NA,0.0198378824735138,0.431401351529272,0.0198378824735138,0.431401351529272,0.00627328925710385,0.136421085650746,0.00443588537404285,0.0964642747604735,Phaethornis superciliosus
320288,Phoebastria nigripes,Phoebastria_nigripes_1,Phoebastria_nigripes_1,2481378,5238,2481383,Phoebastria nigripes,Phoebastria,PROCELLARIIFORMES,PROCELLARIIFORMES,PROCELLARIIFORMES,Diomedeidae,Phoebastria,Phoebastria nigripes,14.3,3188.41,1,0,1,y,0,50,Full Migrant,146000000,VertFishScav,0,0,22.21159599,92,7,53.916666669999998,-0.578863373,0.659994262,Phoebastria immutabilis,Phoebastria immutabilis,7.46,2522,NA,1,NA,NA,5.79151971912412,668.930530182509,5.79151971912412,668.930530182509,1.83143934262109,211.534407180074,1.2950231784992,149.577413771307,Phoebastria nigripes
443650,Phoenicopterus ruber,Phoenicopterus_ruber_1,Phoenicopterus_ruber_1,2481102,5269,9691034,Phoenicopterus ruber,Phoenicopterus,PHOENICOPTERIFORMES,PHOENICOPTERIFORMES,PHOENICOPTERIFORMES,Phoenicopteridae,Phoenicopterus,Phoenicopterus ruber,18.3,3031.59,1,1,1,y,0,0,Full Migrant,5200000,Omnivore,0,0,12.96915412,NA,2.5,33,0.324086148,0.659994262,Phoenicopterus ruber,Phoenicopterus ruber,12.77260083,2221,NA,1,NA,NA,12.4809432781399,575.189394967891,12.4809432781399,575.189394967891,3.94682081062906,181.890857407273,2.79082375932399,128.616258708518,Phoenicopterus ruber
238765,Phoeniculus purpureus,Phoeniculus_purpureus_1,Phoeniculus_purpureus_1,2498437,6178,2498452,Phoeniculus purpureus,Phoeniculus,BUCEROTIFORMES,BUCEROTIFORMES,BUCEROTIFORMES,Phoeniculidae,Phoeniculus,Phoeniculus purpureus,-2.75,73.209999999999994,3.5,1,0,y,0,2000,Not a Migrant,22700000,Invertebrate,0,0,4.82927896,NA,3,NA,-1.831933191,-0.81905042,Phoeniculus purpureus,Phoeniculus purpureus,0.172,74.085,0.00282842712474617,2,0.00199999999999999,3.81781349091742e-05,0.0266160382717935,10.1260404753402,0.0266160382717935,10.1260404753402,0.00841673032290793,3.20213515811291,0.00595152708674664,2.2642514845775,Phoeniculus purpureus
226445,Picus canus,Picus_canus_1,Picus_canus_1,2478487,9333,2478548,Picus canus,Picus,PICIFORMES,PICIFORMES,PICIFORMES,Picidae,Picus,Picus canus,51.73,137,6.5,0,0,y,0,1700,Not a Migrant,28200000,Invertebrate,0,1,2.539793711,NA,NA,7.6666666670000003,-2.73187365,-1.594162859,Picumnus rufiventris,Picumnus rufiventris,0.26,21.9,NA,1,NA,NA,0.0480130441482432,2.38056228667564,0.0480130441482432,2.38056228667564,0.0151830576906668,0.752799893779372,0.010736043052217,0.532309909767906,Picus canus
456266,Piprites chloris,Piprites_chloris_1,Piprites_chloris_1,2486425,5236,2486429,Piprites chloris,Piprites,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Tyrannidae,Piprites,Piprites chloris,-4.83,16,NA,0,0,y,0,2000,Not a Migrant,12900000,Invertebrate,0,1,2.655136839,NA,NA,NA,-1.900016091,-1.20660664,Piprites chloris,Piprites chloris,NA,16,NA,NA,NA,NA,NA,1.63958783044099,NA,1.63958783044099,NA,0.518483196808747,NA,0.366622984394744,Piprites chloris
33874,Pitta angolensis,Pitta_angolensis_1,Pitta_angolensis_1,2489451,9334,2489502,Pitta angolensis,Pitta,PASSERIFORMES,TYRANNI,OLD WORLD SUBOSCINES,Pittidae,Pitta,Pitta angolensis,-7.43,62.74,3,1,0,y,0,1000,Full Migrant,7530000,Invertebrate,0,1,3.205762472,NA,NA,NA,-2.11011913,-1.594162859,Pitta angolensis,Pitta angolensis,NA,62.74,NA,NA,NA,NA,NA,8.31165117671465,NA,8.31165117671465,NA,2.6283748835237,NA,1.85854170364001,Pitta angolensis
313120,Podargus strigoides,Podargus_strigoides_1,Podargus_strigoides_1,2497108,9337,2497109,Podargus strigoides,Podargus,CAPRIMULGIFORMES,CAPRIMULGIFORMES,CAPRIMULGIFORMES,Podargidae,Podargus,Podargus strigoides,-25.73,308.02999999999997,2,0,0,y,0,0,Not a Migrant,10400000,Invertebrate,1,1,6.084825413,NA,NA,17.899999999999999,-1.615120906,-0.431494201,Podargus strigoides,Podargus strigoides,1.0315,380.3,0.00212132034355957,2,0.00149999999999995,5.57801825811088e-06,0.343483865287002,70.6882763817174,0.343483865287002,70.6882763817174,0.108619135382537,22.3535957237713,0.0768053271956116,15.8063791201813,Podargus strigoides
171829,Poecile lugubris,Poecile_lugubris_1,Poecile_lugubris_1,2487782,9327,2487857,Poecile lugubris,Poecile,PASSERIFORMES,PASSERI,SYLVIOID OSCINES,Paridae,Poecile,Poecile lugubris,39.36,15.8,6,0,0,y,0,0,Not a Migrant,4080000,NA,NA,1,2.33856388,NA,1,NA,-1.945119722,-1.20660664,Poecile atricapillus,Poecile atricapillus,0.25,10.3,NA,1,NA,NA,0.0453981988392305,0.971633061622257,0.0453981988392305,0.971633061622257,0.0143561710001181,0.307257352464907,0.0101513458660572,0.217263757497361,Poecile lugubris
258273,Poliolophus urostictus,Pycnonotus_macrotis_1,Poliolophus_urostictus_1,2486114,5277,2486143,Poliolophus urostictus,Poliolophus,PASSERIFORMES,PASSERI,SYLVIOID OSCINES,Pycnonotidae,Poliolophus,Poliolophus urostictus,11.08,24.8,3,0,0,y,0,0,Not a Migrant,655000,FruiNect,0,1,2.757380458,NA,NA,12,-2.317370637,-1.594162859,Pycnonotus goiavier,Pycnonotus goiavier,0.2485,28.6,0.00212132034355964,2,0.0015,7.4172039984603e-05,0.0450097746164338,3.26879594177312,0.0450097746164338,3.26879594177312,0.0142333404758762,1.03368403823182,0.010064491569429,0.730924993038015,Poliolophus urostictus
148209,Porphyrio porphyrio,Porphyrio_porphyrio_1,Porphyrio_porphyrio_1,3242186,9342,2474416,Porphyrio porphyrio,Porphyrio,GRUIFORMES,GRUIFORMES,GRUIFORMES,Rallidae,Porphyrio,Porphyrio porphyrio,-2.63,773.88,4.5,1,1,y,0,2500,Not a Migrant,261000000,PlantSeed,0,0,4.738939682,NA,0.99525739300000005,10.539430449999999,1.407271881,1.827260751,Porphyrio porphyrio,Porphyrio porphyrio,NA,773.88,NA,NA,NA,NA,NA,164.39288178103,NA,164.39288178103,NA,51.9855937546853,NA,36.759365867947,Porphyrio porphyrio
645854,Probosciger aterrimus,Probosciger_aterrimus_1,Probosciger_aterrimus_1,9344614,9340,2479187,Probosciger aterrimus,Probosciger,PSITTACIFORMES,PSITTACIFORMES,PSITTACIFORMES,Cacatuidae,Probosciger,Probosciger aterrimus,-5.88,841,1,0,0,y,0,1350,Not a Migrant,1860000,PlantSeed,0,1,16.34149967,NA,4,56.3,-3.457253923,-1.594162859,Probosciger aterrimus,Probosciger aterrimus,NA,841,NA,NA,NA,NA,NA,181.4655599447,NA,181.4655599447,NA,57.3844486303069,NA,40.5769327611411,Probosciger aterrimus
909900,Psilopogon chrysopogon,Megalaima_chrysopogon_1,Psilopogon_chrysopogon_1,2478743,3242200,7497537,Psilopogon chrysopogon,Psilopogon,PICIFORMES,PICIFORMES,PICIFORMES,Megalaimidae,Psilopogon,Psilopogon chrysopogon,1.68,151,2,0,0,y,250,1500,Not a Migrant,3470000,FruiNect,0,1,4.593734107,NA,NA,NA,-3.5090668,-1.594162859,Psilopogon chrysopogon,Psilopogon chrysopogon,NA,151,NA,NA,NA,NA,NA,23.5942446506845,NA,23.5942446506845,NA,7.46115527674068,NA,5.27583349166913,Psilopogon chrysopogon
285641,Psittacus erithacus,Psittacus_erithacus_1,Psittacus_erithacus_1,2480180,9340,2480181,Psittacus erithacus,Psittacus,PSITTACIFORMES,PSITTACIFORMES,PSITTACIFORMES,Psittacidae,Psittacus,Psittacus erithacus,0.04,333,2.5,1,0,y,0,2200,Not a Migrant,4490000,Omnivore,0,1,11.29886078,NA,NA,49.7,-2.628247897,-1.594162859,Psittacus erithacus,Psittacus erithacus,2.306,532.9,NA,1,NA,NA,1.08336313109887,105.5367251008,1.08336313109887,105.5367251008,0.342589502732404,33.3736428113592,0.24224736054541,23.5987291448098,Psittacus erithacus
412123,Psittrichas fulgidus,Psittrichas_fulgidus_1,Psittrichas_fulgidus_1,2479859,9340,2479860,Psittrichas fulgidus,Psittrichas,PSITTACIFORMES,PSITTACIFORMES,PSITTACIFORMES,Psittacidae,Psittrichas,Psittrichas fulgidus,-5.58,864.99,2,0,0,y,100,1800,Not a Migrant,689000,FruiNect,0,1,7.936644383,NA,NA,25,-1.728307438,-0.81905042,Psittrichas fulgidus,Psittrichas fulgidus,NA,864.99,NA,NA,NA,NA,NA,187.63117827553,NA,187.63117827553,NA,59.334188341178,NA,41.9556069322468,Psittrichas fulgidus
915643,Psophia crepitans,Psophia_crepitans_1,Psophia_crepitans_1,2474355,9341,2474363,Psophia crepitans,Psophia,GRUIFORMES,GRUIFORMES,GRUIFORMES,Psophiidae,Psophia,Psophia crepitans,1.5,1026,3,0,0,y,0,700,Not a Migrant,3310000,FruiNect,0,1,6.48022498,NA,NA,NA,1.438408071,1.827260751,Psophia crepitans,Psophia crepitans,2.86425,1026,NA,1,NA,NA,1.47640681648376,229.812917815442,1.47640681648376,229.812917815442,0.46688082930869,72.6732256025884,0.330134600410174,51.3877306342901,Psophia crepitans
498328,Pterocles bicinctus,Pterocles_bicinctus_1,Pterocles_bicinctus_1,2480192,5274,2480195,Pterocles bicinctus,Pterocles,PTEROCLIFORMES,PTEROCLIFORMES,PTEROCLIFORMES,Pteroclidae,Pterocles,Pterocles bicinctus,-20.46,237,2.5,0,0,y,0,0,Not a Migrant,3810000,PlantSeed,0,0,4.105336675,NA,NA,NA,2.332707179,3.017501096,Pterocles orientalis,Pterocles orientalis,1.9485,386.4,0.00212132034355957,2,0.00149999999999995,5.48995948126182e-06,0.851757547428425,72.0372287876614,0.851757547428425,72.0372287876614,0.269349386411272,22.780171929566,0.190458777639846,16.1080140479916,Pterocles bicinctus
271035,Pterodroma externa,Pterodroma_externa_1,Pterodroma_externa_1,2481443,9339,2481467,Pterodroma externa,Pterodroma,PROCELLARIIFORMES,PROCELLARIIFORMES,PROCELLARIIFORMES,Procellariidae,Pterodroma,Pterodroma externa,-2.56,428,1,0,1,y,600,1150,Full Migrant,45400000,Omnivore,0,1,11.04648179,NA,NA,NA,-0.578863373,0.659994262,Pterodroma hypoleuca,Pterodroma hypoleuca,0.837962963,167.4,NA,1,NA,NA,0.255301379819298,26.6686019013153,0.255301379819298,26.6686019013153,0.0807333850012727,8.43335240204532,0.0570871240025442,5.96328067162211,Pterodroma externa
187409,Ptilonorhynchus violaceus,Ptilonorhynchus_violaceus_1,Ptilonorhynchus_violaceus_1,5231664,5276,5231665,Ptilonorhynchus violaceus,Ptilonorhynchus,PASSERIFORMES,PASSERI,BASAL OSCINES,Ptilonorhynchidae,Ptilonorhynchus,Ptilonorhynchus violaceus,-30.82,218.91,2,0,0,y,0,0,Not a Migrant,1790000,Omnivore,0,1,12.44628308,93,4.75,26,-1.883746068,-0.81905042,Ptilonorhynchus violaceus,Ptilonorhynchus violaceus,NA,218.91,NA,NA,NA,NA,NA,36.6781388357758,NA,36.6781388357758,NA,11.5986459056928,NA,8.20148117249697,Ptilonorhynchus violaceus
440610,Rallus longirostris,Rallus_longirostris_1,Rallus_longirostris_1,2474794,9342,9395900,Rallus longirostris,Rallus,GRUIFORMES,GRUIFORMES,GRUIFORMES,Rallidae,Rallus,Rallus longirostris,-3.5,259.35000000000002,8.5,1,1,y,0,0,Not a Migrant,12700000,Omnivore,0,0,3.332122965,58,1,7.5,1.438408071,1.827260751,Rallus longirostris,Rallus longirostris,NA,259.35,NA,NA,NA,NA,NA,44.860508522655,NA,44.860508522655,NA,14.1861383924985,NA,10.0311146561865,Rallus longirostris
967515,Ramphastos ambiguus,Ramphastos_ambiguus_1,Ramphastos_ambiguus_1,2478764,9343,2478779,Ramphastos ambiguus,Ramphastos,PICIFORMES,PICIFORMES,PICIFORMES,Ramphastidae,Ramphastos,Ramphastos ambiguus,4.55,651.67999999999995,3,1,0,y,400,2670,Not a Migrant,3590000,FruiNect,0,1,5.73962946,NA,NA,NA,-4.700762963,-1.594162859,Ramphastos toco,Ramphastos toco,2.428191667,582,NA,1,NA,NA,1.16624851901878,117.185721833379,1.16624851901878,117.185721833379,0.368800163789754,37.05737902444,0.260781096718445,26.2035240011817,Ramphastos ambiguus
427710,Recurvirostra americana,Recurvirostra_americana_1,Recurvirostra_americana_1,2480255,4287244,2480258,Recurvirostra americana,Recurvirostra,CHARADRIIFORMES,CHARADRII,CHARADRII,Recurvirostridae,Recurvirostra,Recurvirostra americana,42.32,304.48,4,1,1,y,0,2500,Full Migrant,8970000,Invertebrate,0,0,4.550597019,NA,0.99945235499999996,15.08333333,2.332707179,3.017501096,Recurvirostra americana,Recurvirostra americana,NA,304.48,NA,NA,NA,NA,NA,54.278889081593,NA,54.278889081593,NA,17.1644918361479,NA,12.1371285729613,Recurvirostra americana
3599741,Regulus ignicapilla,Regulus_ignicapilla_1,Regulus_ignicapilla_1,2484589,5279,6093527,Regulus ignicapilla,Regulus,PASSERIFORMES,PASSERI,REGULOID OSCINES,Regulidae,Regulus,Regulus ignicapilla,47.02,5.6,8,0,0,y,0,1600,Full Migrant,8210000,Invertebrate,0,1,1.776166276,NA,1,NA,-2.255996982,-1.20660664,Regulus regulus,Regulus regulus,0.184,5.5,NA,1,NA,NA,0.0293064694230447,0.461125286350608,0.0293064694230447,0.461125286350608,0.0092675193554902,0.145820619156527,0.0065531257810447,0.103110748642401,Regulus ignicapilla
857864,Rhea americana,Rhea_americana_1,Rhea_americana_1,2495164,5280,2495165,Rhea americana,Rhea,STRUTHIONIFORMES,STRUTHIONIFORMES,STRUTHIONIFORMES,Rheidae,Rhea,Rhea americana,-21.37,23000,21.5,0,0,y,0,1200,Not a Migrant,8420000,Omnivore,0,0,11.35707089,NA,2,50,2.332707179,3.017501096,Rhea americana,Rhea americana,38.3575,21700,NA,1,NA,NA,59.9977450053349,8625.13216099669,59.9977450053349,8625.13216099669,18.972952869085,2727.50627487196,13.4159036328627,1928.63818269083,Rhea americana
274613,Rhynchocyclus olivaceus,Rhynchocyclus_olivaceus_1,Rhynchocyclus_olivaceus_1,2483432,5291,5229698,Rhynchocyclus olivaceus,Rhynchocyclus,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Tyrannidae,Rhynchocyclus,Rhynchocyclus olivaceus,-1.62,21.3,NA,0,0,y,0,1000,Not a Migrant,6050000,Invertebrate,0,1,2.433454525,57,NA,NA,-1.900016091,-1.20660664,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus,0.3,21,NA,1,NA,NA,0.0588973218728344,2.26479845402228,0.0588973218728344,2.26479845402228,0.0186249685202211,0.716192155593854,0.0131698415400343,0.506424329853025,Rhynchocyclus olivaceus
547308,Rollandia rolland,Rollandia_rolland_1,Rollandia_rolland_1,2482037,9338,5229424,Rollandia rolland,Rollandia,PODICIPEDIFORMES,PODICIPEDIFORMES,PODICIPEDIFORMES,Podicipedidae,Rollandia,Rollandia rolland,-32.15,324.27,2,1,0,y,3500,4500,Full Migrant,10300000,VertFishScav,0,0,4.416071854,NA,1,NA,1.438408071,1.827260751,Rollandia rolland,Rollandia rolland,NA,324.27,NA,NA,NA,NA,NA,58.4949977963023,NA,58.4949977963023,NA,18.4977424762845,NA,13.0798791416232,Rollandia rolland
